"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Texas","Parker",2018,359,319,34,5,1,0,0,164,51,35,0,0,359,0,0,0
"Texas","Polk",2018,365,347,18,0,0,0,0,97,45,31,0,0,365,0,0,0
"Texas","Potter",2018,365,292,53,19,1,0,0,161,79,27,0,0,0,131,234,0
"Texas","Randall",2018,362,266,87,9,0,0,0,112,74,43,0,0,362,0,0,0
"Texas","Robertson",2018,332,332,0,0,0,0,0,26,4,0,0,0,0,332,0,0
"Texas","Rockwall",2018,304,281,18,5,0,0,0,136,49,31,0,0,304,0,0,0
"Texas","Rusk",2018,358,318,29,11,0,0,0,138,52,6,0,0,0,358,0,0
"Texas","Smith",2018,364,324,38,2,0,0,0,112,54,33,0,3,361,0,0,0
"Texas","Tarrant",2018,365,221,125,16,3,0,0,166,82,45,0,14,190,0,161,0
"Texas","Titus",2018,353,353,0,0,0,0,0,50,9,0,0,0,0,353,0,0
"Texas","Travis",2018,365,239,117,9,0,0,0,115,67,44,0,15,156,0,193,1
"Texas","Victoria",2018,279,270,7,2,0,0,0,112,38,28,0,0,279,0,0,0
"Texas","Webb",2018,313,237,74,2,0,0,0,107,64,39,0,0,150,0,161,2
"Utah","Box Elder",2018,365,225,131,8,1,0,0,151,84,46,0,5,286,0,74,0
"Utah","Cache",2018,365,235,123,7,0,0,0,133,77,46,0,0,265,0,100,0
"Utah","Carbon",2018,364,231,128,5,0,0,0,115,77,46,0,3,361,0,0,0
"Utah","Davis",2018,365,216,136,12,1,0,0,151,86,45,0,35,259,0,70,1
"Utah","Duchesne",2018,365,221,133,11,0,0,0,129,84,46,0,1,327,0,37,0
"Utah","Garfield",2018,365,260,103,2,0,0,0,122,74,44,0,0,365,0,0,0
"Utah","Iron",2018,365,259,106,0,0,0,0,90,71,43,0,0,320,0,45,0
"Utah","Salt Lake",2018,365,179,152,32,2,0,0,169,100,51,0,52,228,0,80,5
"Utah","San Juan",2018,349,248,101,0,0,0,0,100,71,44,0,0,345,0,4,0
"Utah","Tooele",2018,365,222,133,10,0,0,0,138,80,45,0,0,269,0,96,0
"Utah","Uintah",2018,365,218,143,4,0,0,0,136,77,47,0,0,341,0,24,0
"Utah","Utah",2018,365,218,115,25,7,0,0,162,93,46,0,33,252,0,75,5
"Utah","Washington",2018,365,228,136,1,0,0,0,108,74,44,0,1,332,0,32,0
"Utah","Wayne",2018,78,75,3,0,0,0,0,67,28,12,0,0,0,0,78,0
"Utah","Weber",2018,365,203,145,15,2,0,0,157,90,48,0,50,248,0,59,8
"Vermont","Bennington",2018,365,333,31,1,0,0,0,101,50,35,0,0,278,0,87,0
"Vermont","Chittenden",2018,365,322,43,0,0,0,0,89,51,38,0,0,280,0,85,0
"Vermont","Rutland",2018,365,306,59,0,0,0,0,90,57,37,1,1,238,0,125,0
"Vermont","Windham",2018,80,79,1,0,0,0,0,51,30,11,0,0,0,0,80,0
"Virginia","Albemarle",2018,310,275,35,0,0,0,0,93,52,36,0,0,213,0,97,0
"Virginia","Alexandria City",2018,78,78,0,0,0,0,0,11,10,6,0,0,0,0,0,78
"Virginia","Arlington",2018,365,311,51,3,0,0,0,122,59,35,0,102,220,0,43,0
"Virginia","Botetourt",2018,343,341,2,0,0,0,0,62,14,0,0,0,0,343,0,0
"Virginia","Bristol City",2018,116,108,8,0,0,0,0,67,47,27,0,0,0,0,116,0
"Virginia","Caroline",2018,241,219,22,0,0,0,0,84,49,36,0,0,241,0,0,0
"Virginia","Carroll",2018,59,59,0,0,0,0,0,22,16,9,0,0,0,0,0,59
"Virginia","Charles",2018,357,329,27,1,0,0,0,105,47,31,0,79,220,4,54,0
"Virginia","Chesterfield",2018,275,250,25,0,0,0,0,77,50,34,0,0,208,0,67,0
"Virginia","Covington City",2018,365,364,1,0,0,0,0,55,16,3,0,0,0,365,0,0
"Virginia","Fairfax",2018,365,274,90,1,0,0,0,101,62,42,0,36,141,0,188,0
"Virginia","Fauquier",2018,244,232,12,0,0,0,0,80,48,32,0,0,244,0,0,0
"Virginia","Frederick",2018,352,309,43,0,0,0,0,85,53,35,0,0,198,0,154,0
"Virginia","Giles",2018,362,313,46,3,0,0,0,139,54,37,0,0,326,36,0,0
"Virginia","Hampton City",2018,362,331,31,0,0,0,0,97,50,36,1,8,212,0,141,0
"Virginia","Hanover",2018,238,209,29,0,0,0,0,97,54,40,0,0,238,0,0,0
"Virginia","Henrico",2018,365,315,49,1,0,0,0,147,54,36,0,4,245,0,116,0
"Virginia","Hopewell City",2018,61,61,0,0,0,0,0,19,14,10,0,0,0,0,0,61
"Virginia","Loudoun",2018,365,322,43,0,0,0,0,93,54,34,0,86,235,0,44,0
"Virginia","Lynchburg City",2018,112,106,6,0,0,0,0,55,46,26,0,0,0,0,112,0
"Virginia","Madison",2018,356,318,38,0,0,0,0,90,51,38,0,0,337,0,19,0
"Virginia","Norfolk City",2018,365,357,8,0,0,0,0,60,34,16,13,252,0,2,98,0
"Virginia","Prince Edward",2018,347,328,19,0,0,0,0,93,45,31,0,0,347,0,0,0
"Virginia","Prince William",2018,345,316,29,0,0,0,0,100,48,32,0,101,244,0,0,0
"Virginia","Richmond City",2018,364,312,52,0,0,0,0,75,53,33,0,62,0,0,302,0
"Virginia","Roanoke",2018,365,321,44,0,0,0,0,87,53,37,0,16,189,0,160,0
"Virginia","Rockbridge",2018,249,236,13,0,0,0,0,90,46,31,0,0,207,0,42,0
"Virginia","Rockingham",2018,365,339,26,0,0,0,0,80,48,32,0,96,229,0,40,0
"Virginia","Salem City",2018,113,103,10,0,0,0,0,72,49,26,0,0,0,0,113,0
"Virginia","Stafford",2018,264,240,23,1,0,0,0,112,50,35,0,0,245,0,0,19
"Virginia","Suffolk City",2018,245,224,21,0,0,0,0,87,50,39,0,0,245,0,0,0
"Virginia","Virginia Beach City",2018,107,98,9,0,0,0,0,65,49,25,0,0,0,0,107,0
"Virginia","Winchester City",2018,60,60,0,0,0,0,0,20,16,8,0,0,0,0,0,60
"Virginia","Wythe",2018,237,207,30,0,0,0,0,84,54,40,0,0,237,0,0,0
"Washington","Adams",2018,350,313,29,4,4,0,0,183,52,13,0,0,0,0,350,0
"Washington","Asotin",2018,325,259,58,6,2,0,0,187,68,27,0,0,0,0,325,0
"Washington","Benton",2018,365,291,60,12,2,0,0,178,65,34,0,0,129,0,189,47
"Washington","Chelan",2018,365,290,50,8,12,4,1,426,69,27,0,0,0,0,365,0
"Washington","Clallam",2018,365,297,60,3,4,1,0,205,55,38,0,0,182,0,183,0
"Washington","Clark",2018,365,310,49,6,0,0,0,135,55,31,0,0,130,0,235,0
"Washington","Columbia",2018,307,271,29,6,1,0,0,181,53,17,0,0,0,0,307,0
"Washington","Cowlitz",2018,365,338,23,2,2,0,0,152,45,20,0,0,0,0,365,0
"Washington","Franklin",2018,360,319,34,5,2,0,0,174,52,17,0,0,0,0,360,0
"Washington","Garfield",2018,364,332,28,3,1,0,0,166,46,15,0,0,0,0,364,0
"Washington","Grant",2018,365,307,47,4,6,1,0,248,59,20,0,30,0,0,335,0
"Washington","Grays Harbor",2018,365,344,17,1,3,0,0,163,39,22,0,0,0,0,365,0
"Washington","Jefferson",2018,359,342,11,3,3,0,0,176,36,19,0,0,0,0,359,0
"Washington","King",2018,365,267,84,8,6,0,0,192,68,40,0,103,109,0,153,0
"Washington","Kitsap",2018,349,333,11,2,3,0,0,172,34,12,0,0,0,0,349,0
"Washington","Kittitas",2018,358,310,36,5,7,0,0,197,57,19,0,0,0,0,358,0
"Washington","Klickitat",2018,257,221,31,4,1,0,0,157,58,19,0,0,0,0,257,0
"Washington","Lewis",2018,365,324,35,3,3,0,0,167,53,21,0,0,0,0,365,0
"Washington","Mason",2018,365,331,28,4,2,0,0,164,49,21,0,0,0,0,365,0
"Washington","Okanogan",2018,365,219,113,9,22,1,1,311,79,40,0,0,0,0,365,0
"Washington","Pierce",2018,365,278,76,5,6,0,0,178,73,42,0,17,240,0,108,0
"Washington","Skagit",2018,365,341,16,5,3,0,0,180,42,29,0,6,195,0,164,0
"Washington","Snohomish",2018,365,291,65,5,4,0,0,177,64,25,0,0,0,0,365,0
"Washington","Spokane",2018,365,269,84,6,5,1,0,257,71,38,0,0,111,0,207,47
"Washington","Stevens",2018,365,250,98,8,9,0,0,197,70,35,0,0,0,0,297,68
"Washington","Thurston",2018,343,305,32,1,5,0,0,173,53,26,0,0,133,0,210,0
"Washington","Walla Walla",2018,365,311,46,5,2,1,0,217,57,20,0,0,0,0,293,72
"Washington","Whatcom",2018,365,249,98,15,3,0,0,182,77,38,0,0,56,195,114,0
"Washington","Whitman",2018,365,325,33,5,2,0,0,177,52,17,0,0,0,0,365,0
"Washington","Yakima",2018,365,239,110,7,7,2,0,214,79,40,0,0,0,0,359,6
"West Virginia","Berkeley",2018,281,249,32,0,0,0,0,87,52,37,0,0,221,0,60,0
"West Virginia","Brooke",2018,365,322,41,2,0,0,0,110,52,20,0,0,0,125,113,127
"West Virginia","Cabell",2018,282,242,40,0,0,0,0,100,55,37,0,0,217,0,65,0
"West Virginia","Gilmer",2018,360,346,14,0,0,0,0,90,44,29,0,0,360,0,0,0
"West Virginia","Greenbrier",2018,232,222,10,0,0,0,0,84,48,38,0,0,232,0,0,0
"West Virginia","Hancock",2018,365,326,38,1,0,0,0,105,54,32,0,0,208,56,61,40
"West Virginia","Harrison",2018,117,104,13,0,0,0,0,61,52,27,0,0,0,0,117,0
"West Virginia","Kanawha",2018,365,303,61,1,0,0,0,105,55,39,2,0,168,1,194,0
"West Virginia","Marion",2018,117,105,12,0,0,0,0,63,51,28,0,0,0,0,117,0
"West Virginia","Marshall",2018,365,294,71,0,0,0,0,93,56,26,0,0,0,136,229,0
"West Virginia","Mason",2018,347,337,8,2,0,0,0,124,23,1,0,0,0,347,0,0
"West Virginia","Mineral",2018,362,319,20,14,9,0,0,200,61,3,0,0,0,362,0,0
"West Virginia","Monongalia",2018,341,311,30,0,0,0,0,93,49,34,0,0,224,66,51,0
"West Virginia","Ohio",2018,283,241,41,1,0,0,0,105,58,39,0,0,233,0,50,0
"West Virginia","Tucker",2018,365,336,29,0,0,0,0,74,48,34,0,0,360,0,5,0
"West Virginia","Wood",2018,363,341,22,0,0,0,0,77,47,33,0,0,220,80,63,0
"Wisconsin","Ashland",2018,360,333,27,0,0,0,0,84,49,35,0,0,332,0,28,0
"Wisconsin","Brown",2018,365,307,57,1,0,0,0,105,56,38,0,0,209,7,149,0
"Wisconsin","Columbia",2018,246,217,28,1,0,0,0,122,51,39,0,0,246,0,0,0
"Wisconsin","Dane",2018,365,276,87,2,0,0,0,112,64,41,0,0,173,0,191,1
"Wisconsin","Dodge",2018,365,278,84,3,0,0,0,133,64,41,0,0,251,0,114,0
"Wisconsin","Door",2018,224,199,21,4,0,0,0,133,51,40,0,0,224,0,0,0
"Wisconsin","Eau Claire",2018,365,282,82,1,0,0,0,129,62,41,0,0,190,0,175,0
"Wisconsin","Fond du Lac",2018,244,213,30,1,0,0,0,101,54,39,0,0,244,0,0,0
"Wisconsin","Forest",2018,365,322,43,0,0,0,0,93,54,36,0,0,321,1,43,0
"Wisconsin","Grant",2018,351,296,55,0,0,0,0,81,55,31,0,0,0,0,351,0
"Wisconsin","Jefferson",2018,243,209,32,2,0,0,0,126,58,39,0,0,243,0,0,0
"Wisconsin","Kenosha",2018,365,268,83,11,3,0,0,166,74,42,0,0,230,0,135,0
"Wisconsin","Kewaunee",2018,240,200,35,4,1,0,0,151,64,42,0,0,240,0,0,0
"Wisconsin","La Crosse",2018,365,300,65,0,0,0,0,97,59,39,0,0,186,0,179,0
"Wisconsin","Manitowoc",2018,239,202,30,5,2,0,0,169,64,40,0,0,239,0,0,0
"Wisconsin","Marathon",2018,232,205,27,0,0,0,0,97,54,39,0,0,232,0,0,0
"Wisconsin","Milwaukee",2018,365,247,113,4,1,0,0,151,71,43,0,17,184,0,164,0
"Wisconsin","Oneida",2018,365,358,7,0,0,0,0,69,16,0,0,0,0,365,0,0
"Wisconsin","Outagamie",2018,365,271,85,9,0,0,0,132,67,41,0,0,187,44,134,0
"Wisconsin","Ozaukee",2018,363,280,76,5,2,0,0,169,66,40,0,0,225,0,138,0
"Wisconsin","Racine",2018,236,187,38,9,2,0,0,161,77,42,0,0,236,0,0,0
"Wisconsin","Rock",2018,246,217,28,1,0,0,0,133,54,39,0,0,246,0,0,0
"Wisconsin","Sauk",2018,365,301,63,1,0,0,0,122,59,39,0,0,209,0,153,3
"Wisconsin","Sheboygan",2018,239,186,42,9,2,0,0,185,84,43,0,0,239,0,0,0
"Wisconsin","Taylor",2018,365,308,57,0,0,0,0,93,58,38,0,0,266,0,99,0
"Wisconsin","Vilas",2018,360,319,41,0,0,0,0,100,52,34,0,0,206,0,154,0
"Wisconsin","Walworth",2018,237,202,33,2,0,0,0,126,58,40,0,0,237,0,0,0
"Wisconsin","Waukesha",2018,365,274,88,3,0,0,0,122,64,41,0,0,177,0,188,0
"Wyoming","Albany",2018,365,223,139,3,0,0,0,115,74,48,0,1,296,0,8,60
"Wyoming","Big Horn",2018,348,311,37,0,0,0,0,84,51,39,0,0,348,0,0,0
"Wyoming","Campbell",2018,365,266,95,2,2,0,0,169,64,42,0,1,231,0,17,116
"Wyoming","Carbon",2018,365,291,74,0,0,0,0,90,61,42,0,17,341,7,0,0
"Wyoming","Converse",2018,365,311,53,1,0,0,0,102,55,40,0,2,329,0,5,29
"Wyoming","Fremont",2018,365,252,111,2,0,0,0,120,67,46,0,0,325,7,33,0
"Wyoming","Johnson",2018,228,190,38,0,0,0,0,90,57,39,0,1,215,0,0,12
"Wyoming","Laramie",2018,365,295,69,1,0,0,0,109,61,43,0,7,332,0,22,4
"Wyoming","Lincoln",2018,365,343,22,0,0,0,0,82,44,16,0,0,0,0,0,365
"Wyoming","Natrona",2018,365,289,76,0,0,0,0,90,58,42,0,12,345,1,7,0
"Wyoming","Park",2018,212,201,9,2,0,0,0,136,42,31,0,0,123,0,65,24
"Wyoming","Platte",2018,61,58,3,0,0,0,0,55,36,15,0,0,0,0,0,61
"Wyoming","Sheridan",2018,365,260,102,3,0,0,0,123,67,45,0,0,303,0,57,5
"Wyoming","Sublette",2018,365,233,132,0,0,0,0,97,71,47,0,2,342,0,19,2
"Wyoming","Sweetwater",2018,365,207,149,8,1,0,0,163,74,48,0,3,287,8,5,62
"Wyoming","Teton",2018,365,286,78,1,0,0,0,106,61,44,0,0,340,0,24,1
"Wyoming","Uinta",2018,365,287,77,1,0,0,0,108,61,44,0,2,354,0,0,9
"Wyoming","Weston",2018,365,316,48,1,0,0,0,101,54,41,0,0,340,25,0,0
